 00000,17
 10000,9
 20000,5
 30000,5
 40000,4
 50000,1
 60000,3
 70000,2
 80000,1
 90000,1
100000,1
110000,1
120000,1
130000,0
140000,0
150000,0
160000,0
170000,0
180000,0
190000,0
200000,0
210000,0
220000,0
230000,0
240000,0
250000,0
